"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2024-06-07","97","-1.17","5.56","Yamamoto, Yoshinobu",592450,808967,,"called_strike",,,,,3,"Called Strike","R","R","R","NYY","LAD","S",,,2,0,2024,"-0.47","1.12",0.4013326016861938,3.62551658529192,,,,2,6,"Bot",,,,,,,5.310017891230983,-141.20045661618704,-2.2203058767824078,-7.459599929688229,32.05027585551551,-16.878236809379693,3.91653656748122,1.76227137344151,,,,"97.7",2069,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.87",,,,,,,,45,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"-0.003","-0.061",,,,"0.061",,0,0,0.522,0.522,25,32,26,32,3,2,6,1,8,1,"1.3","0.47","0.47","44.8",,,,,
"SL","2024-06-07","87.1","-1.18","5.42","Yamamoto, Yoshinobu",592450,808967,,"ball",,,,,14,"Ball","R","R","R","NYY","LAD","B",,,1,0,2024,"0.87","-0.03",1.4300165996013905,0.6897820832699706,,,,2,6,"Bot",,,,,,,4.496167480231132,-126.85176584404103,-5.189331488911747,8.556544487832996,25.36614601726999,-31.673061490929282,4.07953437455264,1.83448373514094,,,,"87.8",2968,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.89",,,,,,,,45,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",73,"0.003","0.068",,,,"-0.068",,0,0,0.519,0.519,25,32,26,32,3,2,6,1,8,1,"3.03","-0.87","-0.87","44.0",,,,,
"FF","2024-06-07","97.6","-1.2","5.52","Yamamoto, Yoshinobu",592450,808967,,"ball",,,,,14,"Ball","R","R","R","NYY","LAD","B",,,0,0,2024,"-0.96","1.31",1.247371450834966,2.562038068932236,,,,2,6,"Bot",,,,,,,8.862248953882766,-141.73015900608323,-5.448726264395077,-14.981978285007129,34.91366531116854,-13.505160601675247,3.97561947668892,1.85976526499405,,,,"97.9",2174,"6.8",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.73",,,,,,,,45,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0.002","0.04",,,,"-0.04",,0,0,0.517,0.517,25,32,26,32,3,2,6,1,8,1,"1.11","0.96","0.96","46.6",,,,,
"FF","2024-06-07","96.5","-1.24","5.5","Yamamoto, Yoshinobu",657077,808967,"field_out","hit_into_play",,,,,2,"Alex Verdugo lines out to third baseman Enrique Hernández.","R","L","R","NYY","LAD","X",5,"line_drive",2,2,2024,"-0.54","0.97",0.18567200773551773,3.4424542792740014,,,,1,6,"Bot",99.3,143.91,,,,,5.054672454211806,-140.4830823733444,-2.121076042036766,-8.302927683260991,31.810816527356774,-19.097477908103507,3.58,1.63,158,"86.3",11,"97",2069,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.95",0.637,0.593,"0",1,0,0,4,44,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",221,"-0.021","-0.225","52.8","4.6",0.717,"0.225","88.0",0,0,0.538,0.538,25,28,26,28,3,2,6,1,8,1,"1.48","0.54","-0.54","44.7",0.07042674586290804,21.315175339295823,27.464994383370236,28.94010035807681,21.092180513907106
"CU","2024-06-07","78.5","-1.08","5.6","Yamamoto, Yoshinobu",657077,808967,,"foul",,,,,4,"Foul","R","L","R","NYY","LAD","S",,,2,2,2024,"1.1","-1.37",-0.5393967330201827,2.294903092979066,,,,1,6,"Bot",,,,,,,-0.864940933238519,-114.23519464612195,2.2653760942705135,9.72359934960659,22.001071574876494,-44.774845631288215,3.58,1.63,3,"54.3",-40,"78.6",2770,"6.4",745737,669257,518692,666158,571771,605141,606192,681624,518792,"54.06",,,,,,,,44,5,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",36,"0","0","69.3","7.1",,"0","88.0",0,0,0.538,0.538,25,28,26,28,3,2,6,1,8,1,"5.08","-1.1","1.1","48.1",13.680556641690437,-15.778969452190008,21.38313605186296,37.88690333281555,44.24512074642748
"FS","2024-06-07","92","-1.25","5.45","Yamamoto, Yoshinobu",657077,808967,,"ball",,,,,13,"Ball","R","L","R","NYY","LAD","B",,,1,2,2024,"-1.26","0.31",-0.05055104946995281,-0.6639991807677748,,,,1,6,"Bot",,,,,,,5.816224863431552,-133.585710304145,-10.41069405235418,-16.354870205457523,26.095897452676425,-26.603646399931623,3.52635106855772,1.52727462712248,,,,"92.8",1394,"6.7",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.84",,,,,,,,44,4,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",239,"0.004","0.043",,,,"-0.043",,0,0,0.534,0.534,25,28,26,28,3,2,6,1,8,1,"2.38","1.26","-1.26","43.9",,,,,
"FF","2024-06-07","95.8","-1.13","5.5","Yamamoto, Yoshinobu",657077,808967,,"called_strike",,,,,7,"Called Strike","R","L","R","NYY","LAD","S",,,1,1,2024,"-0.74","1.38",-0.6963630541621044,1.9486426292225132,,,,1,6,"Bot",,,,,,,2.8307987155083483,-139.37361753275445,-6.895561741052229,-10.324614329095308,32.26182376337691,-12.824584923581464,3.53914036582673,1.49343909418884,,,,"96.1",2146,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.94",,,,,,,,44,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",214,"-0.007","-0.061",,,,"0.061",,0,0,0.541,0.541,25,28,26,28,3,2,6,1,8,1,"1.11","0.74","-0.74","44.4",,,,,
"FS","2024-06-07","90.9","-1.37","5.53","Yamamoto, Yoshinobu",657077,808967,,"ball",,,,,13,"Ball","R","L","R","NYY","LAD","B",,,0,1,2024,"-0.57","0.2",-1.1755028060129438,2.0715402639469436,,,,1,6,"Bot",,,,,,,1.7176586993774816,-132.43352195355837,-3.284779611853246,-7.127901175498558,25.54102255038148,-29.325247602965952,3.57493509537058,1.4939006348602,,,,"91.9",1346,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.87",,,,,,,,44,2,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",240,"0.003","0.024",,,,"-0.024",,0,0,0.538,0.538,25,28,26,28,3,2,6,1,8,1,"2.53","0.57","-0.57","44.1",,,,,
"FS","2024-06-07","91.1","-1.38","5.55","Yamamoto, Yoshinobu",657077,808967,,"called_strike",,,,,13,"Called Strike","R","L","R","NYY","LAD","S",,,0,0,2024,"-0.91","0.07",-1.0379933403111004,2.0823845672678525,,,,1,6,"Bot",,,,,,,2.81550541420826,-132.73788080105354,-3.044269958327522,-11.33146816234062,26.22668766050932,-30.920243570903487,3.56697827502514,1.55688726636937,,,,"92",1259,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.9",,,,,,,,44,1,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",235,"-0.004","-0.037",,,,"0.037",,0,0,0.542,0.542,25,28,26,28,3,2,6,1,8,1,"2.65","0.91","-0.91","41.4",,,,,
"SI","2024-06-07","94.6","-1.11","5.59","Yamamoto, Yoshinobu",683011,808967,"field_out","hit_into_play",,,,,7,"Anthony Volpe grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.","R","R","R","NYY","LAD","X",5,"ground_ball",1,1,2024,"-1.16","1.01",-0.6200448115282892,2.0465000146323393,,,,0,6,"Bot",109.53,162.47,,,,,3.886177393977082,-137.6860536552974,-5.861717649460125,-15.612411241890012,30.828817959419037,-18.180902355292485,3.41,1.61,1,"47.2",-66,"95.3",2138,"6.7",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.8",0.211,0.239,"0",1,0,0,1,43,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",206,"-0.032","-0.243","71.4","6.6",0.213,"0.243","88.0",0,0,0.574,0.574,25,23,26,23,3,2,6,1,8,1,"1.53","1.16","1.16","46.0",-1.1309926226794724,20.042228557724155,40.185535591706824,30.031951281305872,15.384152796364026
"FF","2024-06-07","96.3","-1.09","5.58","Yamamoto, Yoshinobu",683011,808967,,"ball",,,,,14,"Ball","R","R","R","NYY","LAD","B",,,0,1,2024,"-0.56","1.36",1.1889001664814727,2.4465369404394246,,,,0,6,"Bot",,,,,,,7.385779046867991,-139.94272307267107,-5.8304429343386825,-9.090327364303219,32.96308774442099,-13.208530025531456,3.40502844537339,1.60837589749007,,,,"96.7",2210,"6.7",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.78",,,,,,,,43,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.003","0.025",,,,"-0.025",,0,0,0.571,0.571,25,23,26,23,3,2,6,1,8,1,"1.12","0.56","0.56","49.2",,,,,
"CU","2024-06-07","77.3","-0.95","5.7","Yamamoto, Yoshinobu",683011,808967,,"foul",,,,,9,"Foul","R","R","R","NYY","LAD","S",,,0,0,2024,"1.25","-1.28",0.27649381274359797,2.0644195360974713,,,,0,6,"Bot",,,,,,,0.34042989741065377,-112.41573615601509,1.641994393499116,10.436441862514569,22.909595434402995,-43.47273415409874,3.41,1.61,2,"54.8",-54,"77.4",2615,"6.7",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.8",,,,,,,,43,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"-0.005","-0.037","63.9","7.9",,"0.037","88.0",0,0,0.576,0.576,25,23,26,23,3,2,6,1,8,1,"5.13","-1.25","-1.25","55.5",17.328229898208424,-13.271372169572459,33.17676986916797,39.9556850591689,41.518045440123174
"FF","2024-06-07","96.6","-1.16","5.52","Yamamoto, Yoshinobu",624431,808967,"field_out","hit_into_play",,,,,12,"Jose Trevino grounds out, pitcher Yoshinobu Yamamoto to first baseman Freddie Freeman.","R","R","R","NYY","LAD","X",1,"ground_ball",0,0,2024,"-0.73","1.44",0.3427365620570022,3.307635816578723,,,,2,5,"Bot",124.89,165.04,,,,,5.715089526976484,-140.5008025504647,-3.6177830545991334,-11.014190420727912,32.55570776226567,-12.473598868324455,3.14,1.46,10,"97.6",-18,"97.1",2307,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.85",0.123,0.115,"0",1,0,0,2,38,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"-0.015","-0.256","67.1","7.0",0.123,"0.256","97.6",0,0,0.515,0.515,25,31,26,32,2,1,6,3,8,1,"1.01","0.73","0.73","47.1",12.115101503760396,10.12696954975437,13.636725678476871,45.639705241048745,22.602011201511303
"FS","2024-06-07","91","-1.1","5.59","Yamamoto, Yoshinobu",663757,808967,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, second baseman Gavin Lux to first baseman Freddie Freeman.","R","L","R","NYY","LAD","X",4,"ground_ball",0,2,2024,"-0.64","-0.12",-0.8167353270584943,1.4600916889563278,,,,1,5,"Bot",134.08,148.6,,,,,2.101373917629289,-132.57576622935505,-4.2201340896709665,-8.01842331294853,28.77645077271789,-32.86858752490435,3.7,1.74,2,"62.2",-32,"91.3",1229,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"54.04",0.08,0.073,"0",1,0,0,2,37,3,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",238,"-0.013","-0.162","67.6","8.5",0.082,"0.162","88.0",0,0,0.528,0.528,25,27,26,28,2,1,6,1,8,1,"2.87","0.64","-0.64","48.2",18.669259740533764,0.138132060929042,31.569666607167584,47.56489730782147,28.023010056053955
"FS","2024-06-07","90.8","-1.26","5.56","Yamamoto, Yoshinobu",663757,808967,,"called_strike",,,,,5,"Called Strike","R","L","R","NYY","LAD","S",,,0,1,2024,"-0.58","0.17",-0.00260809942211504,2.50226436478912,,,,1,5,"Bot",,,,,,,4.403135223877916,-132.31374149955406,-2.1683518514303515,-7.731586437914522,26.743451191518965,-29.882143527124143,3.66488445027235,1.72525687051782,,,,"91.5",1420,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.96",,,,,,,,37,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",238,"-0.006","-0.057",,,,"0.057",,0,0,0.534,0.534,25,27,26,28,2,1,6,1,8,1,"2.57","0.58","-0.58","42.1",,,,,
"FF","2024-06-07","96.8","-1.17","5.6","Yamamoto, Yoshinobu",663757,808967,,"called_strike",,,,,13,"Called Strike","R","L","R","NYY","LAD","S",,,0,0,2024,"-0.74","1.28",-0.9581028489830655,2.5798371684123618,,,,1,5,"Bot",,,,,,,2.2523951556160915,-140.9586829648241,-5.48667358260316,-10.371979095815446,31.625582028288953,-14.007902099364093,3.68236228259594,1.71691413226334,,,,"97.3",2150,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.99",,,,,,,,37,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"-0.003","-0.037",,,,"0.037",,0,0,0.537,0.537,25,27,26,28,2,1,6,1,8,1,"1.14","0.74","-0.74","45.3",,,,,
"FF","2024-06-07","96.5","-1.13","5.61","Yamamoto, Yoshinobu",518934,808967,"field_out","hit_into_play",,,,,11,"DJ LeMahieu flies out to right fielder Jason Heyward.","R","R","R","NYY","LAD","X",9,"fly_ball",0,2,2024,"-0.67","1.38",-0.8032796279234893,3.623526731569868,,,,0,5,"Bot",190.44,120.1,,,,,2.4059252668594744,-140.50513781824685,-2.86717632653215,-9.439723068664566,32.31197750462815,-13.529509971132224,3.29,1.54,254,"77.6",35,"96.9",2297,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.99",0.084,0.087,"0",1,0,0,3,36,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"-0.018","-0.163","59.3","6.0",0.119,"0.163","88.0",0,0,0.555,0.555,25,35,26,36,2,1,6,2,8,1,"1.07","0.67","0.67","48.3",13.948118649576868,23.30574923466198,18.29201199607964,33.31975111270997,18.283744275073303
"SL","2024-06-07","85.2","-1.08","5.66","Yamamoto, Yoshinobu",518934,808967,,"foul",,,,,9,"Foul","R","R","R","NYY","LAD","S",,,0,2,2024,"0.78","-0.4",0.34806916279236466,1.6889351754592323,,,,0,5,"Bot",,,,,,,1.793216028060177,-124.06352959029851,-2.2031212264674203,7.618175995204839,25.798422286555514,-36.07351511961487,3.29,1.54,1,"69",-49,"85.5",2811,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"54",,,,,,,,36,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Strategic",62,"0","0","61.3","7.9",,"0","88.0",0,0,0.555,0.555,25,35,26,36,2,1,6,2,8,1,"3.55","-0.78","-0.78","49.8",19.91342925187169,-5.032265153840662,24.807227403377702,46.60663667506607,35.255194175722984
"FF","2024-06-07","96","-1.18","5.59","Yamamoto, Yoshinobu",518934,808967,,"foul",,,,,5,"Foul","R","R","R","NYY","LAD","S",,,0,1,2024,"-0.67","1.5",-0.24257731948625827,2.528485210762175,,,,0,5,"Bot",,,,,,,4.022012370521428,-139.67086408405592,-5.925215830732001,-9.639799913128247,32.114728462088756,-11.47287806698105,3.29,1.54,303,"92.3",40,"96.5",2365,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.86",,,,,,,,36,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",211,"-0.007","-0.054","67.2","6.9",,"0.054","92.3",0,0,0.562,0.562,25,35,26,36,2,1,6,2,8,1,"0.98","0.67","0.67","45.6",4.506559247298557,11.166374958744896,29.66174869605837,39.20313180639247,22.28999372092805
"FF","2024-06-07","96.2","-1.14","5.61","Yamamoto, Yoshinobu",518934,808967,,"called_strike",,,,,5,"Called Strike","R","R","R","NYY","LAD","S",,,0,0,2024,"-1.06","1.44",0.10569279058752401,2.260553070631666,,,,0,5,"Bot",,,,,,,5.735975741753803,-139.81496559754635,-6.536644696310557,-15.196996576676888,33.67464418044236,-12.054453360963782,3.20776652980289,1.47688232089477,,,,"96.2",2226,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.98",,,,,,,,36,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"-0.005","-0.037",,,,"0.037",,0,0,0.567,0.567,25,35,26,36,2,1,6,2,8,1,"1.05","1.06","1.06","47.9",,,,,
"FS","2024-06-07","93.1","-1.09","5.58","Yamamoto, Yoshinobu",650402,808967,"strikeout","swinging_strike",,,,,13,"Gleyber Torres strikes out swinging.","R","R","R","NYY","LAD","S",2,,1,2,2024,"-0.87","-0.06",-1.1274739742445288,1.5294380077220517,,,,2,4,"Bot",,,,,,,1.8446322441033371,-135.6713871187461,-4.571188702916563,-11.223945815173614,28.032410326858848,-32.12419791872117,3.23,1.51,,,,"93.8",1221,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.99",,0,"0",1,0,0,,30,4,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",236,"-0.009","-0.18","35.7","6.3",,"0.18",,0,0,0.509,0.509,25,27,26,28,2,1,6,1,8,1,"2.67","0.87","0.87","46.8",1.038371955645754,25.815340506277263,36.709281928372484,22.42302883066263,22.838580649644037
"FF","2024-06-07","98.3","-1.18","5.52","Yamamoto, Yoshinobu",650402,808967,,"swinging_strike",,,,,5,"Swinging Strike","R","R","R","NYY","LAD","S",,,1,1,2024,"-0.78","1.27",-0.029252760354658958,2.617576632766905,,,,2,4,"Bot",,,,,,,4.962545201286672,-143.02170565377978,-5.368082458924526,-11.922580158975723,34.05475439586461,-13.683576728218737,3.23,1.51,,,,"98.8",2253,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.86",,,,,,,,30,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.003","-0.064","73.1","6.6",,"0.064",,0,0,0.512,0.512,25,27,26,28,2,1,6,1,8,1,"1.09","0.78","0.78","45.2",-5.759797468160981,35.95389884526575,35.820212536887155,36.673333828389715,16.776363671937432
"SL","2024-06-07","88.4","-1.06","5.53","Yamamoto, Yoshinobu",650402,808967,,"ball",,,,,14,"Ball","R","R","R","NYY","LAD","B",,,0,1,2024,"0.45","-0.18",1.013339622456247,0.6438026692560435,,,,2,4,"Bot",,,,,,,4.15326536117448,-128.7389684361724,-5.5816491389526455,4.298046509919699,22.66562426846854,-33.37700253978544,3.23369422856257,1.47987743216619,,,,"89.6",2829,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.87",,,,,,,,30,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",70,"0.001","0.029",,,,"-0.029",,0,0,0.511,0.511,25,27,26,28,2,1,6,1,8,1,"3.06","-0.45","-0.45","47.1",,,,,
"FF","2024-06-07","97.2","-1.36","5.42","Yamamoto, Yoshinobu",650402,808967,,"swinging_strike",,,,,11,"Swinging Strike","R","R","R","NYY","LAD","S",,,0,0,2024,"-0.73","0.99",-0.9098094232234405,3.274918676753032,,,,2,4,"Bot",,,,,,,2.906737009830108,-141.55801633076146,-2.5451542266747755,-10.506662735935098,31.19359421633059,-18.406006225799192,3.23,1.51,,,,"98",1918,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.91",,,,,,,,30,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"-0.002","-0.041",,,,"0.041",,0,0,0.513,0.513,25,27,26,28,2,1,6,1,8,1,"1.41","0.73","0.73","41.4",,,,,
"FS","2024-06-07","93.1","-1.21","5.52","Yamamoto, Yoshinobu",519203,808967,"field_out","hit_into_play",,,,,13,"Anthony Rizzo grounds out, second baseman Gavin Lux to first baseman Freddie Freeman.","R","L","R","NYY","LAD","X",4,"ground_ball",2,2,2024,"-1.19","0.3",-0.9851951249140265,1.477621612721605,,,,1,4,"Bot",141.59,146.09,,,,,3.2127878670529735,-135.4903190618107,-5.314005296937952,-15.382595805661085,28.818247094532296,-27.577504637225065,3.73,1.77,3,"67.4",-22,"93.8",1338,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.87",0.031,0.065,"0",1,0,0,2,29,5,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",238,"-0.017","-0.225","64.7","6.9",0.031,"0.225","88.0",0,0,0.53,0.53,25,34,26,35,2,1,6,1,8,1,"2.33","1.19","-1.19","46.1",3.7142985153363868,5.529511770650936,38.112533363310305,42.446999760528186,27.977329602723856
"FF","2024-06-07","97.8","-1.32","5.45","Yamamoto, Yoshinobu",519203,808967,,"called_strike",,,,,9,"Called Strike","R","L","R","NYY","LAD","S",,,2,1,2024,"-0.55","1.29",0.32541241366411566,2.07321886331429,,,,1,4,"Bot",,,,,,,5.732541810582261,-142.27132024436014,-6.596363646339991,-8.814053959867483,33.8764554365438,-13.355635679690911,3.78173304892098,1.67466536956427,,,,"98.1",2156,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.96",,,,,,,,29,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",212,"-0.006","-0.078",,,,"0.078",,0,0,0.536,0.536,25,34,26,35,2,1,6,1,8,1,"1.1","0.55","-0.55","42.8",,,,,
"CU","2024-06-07","79.3","-0.99","5.72","Yamamoto, Yoshinobu",519203,808967,,"ball",,,,,11,"Ball","R","L","R","NYY","LAD","B",,,1,1,2024,"0.99","-1.06",-0.48627267612785574,3.8825197456488256,,,,1,4,"Bot",,,,,,,-0.7529434285694525,-115.25552479416957,4.828098221265397,8.922242385824806,22.57515476457019,-42.76701707813335,3.74545970386098,1.70872265325202,,,,"79.5",2650,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.86",,,,,,,,29,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",35,"0.004","0.059",,,,"-0.059",,0,0,0.532,0.532,25,34,26,35,2,1,6,1,8,1,"4.71","-0.99","0.99","59.3",,,,,
"FF","2024-06-07","97.5","-1.26","5.48","Yamamoto, Yoshinobu",519203,808967,,"called_strike",,,,,1,"Called Strike","R","L","R","NYY","LAD","S",,,1,0,2024,"-0.67","1.31",-0.2808594161501805,3.359667514943199,,,,1,4,"Bot",,,,,,,4.200448386808761,-141.89421616544172,-3.2012956448705965,-9.978793045250663,33.99727203853772,-13.955747483255477,3.82556795560539,1.71812359744932,,,,"97.9",2096,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.89",,,,,,,,29,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"-0.004","-0.051",,,,"0.051",,0,0,0.536,0.536,25,34,26,35,2,1,6,1,8,1,"1.09","0.67","-0.67","42.6",,,,,
"FF","2024-06-07","97.7","-1.21","5.6","Yamamoto, Yoshinobu",519203,808967,,"ball",,,,,11,"Ball","R","L","R","NYY","LAD","B",,,0,0,2024,"-0.75","1.43",-1.5665058740079616,3.398285888023267,,,,1,4,"Bot",,,,,,,0.7660748844908148,-142.2301326808318,-3.738893005870935,-10.331638595084852,34.249009209106674,-12.12650265360986,3.85870981270461,1.78680848713844,,,,"98.1",2077,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.9",,,,,,,,29,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0.003","0.039",,,,"-0.039",,0,0,0.533,0.533,25,34,26,35,2,1,6,1,8,1,"0.96","0.75","-0.75","48.9",,,,,
"SI","2024-06-07","97.9","-1.22","5.54","Yamamoto, Yoshinobu",519317,808967,"field_out","hit_into_play",,,,,11,"Giancarlo Stanton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.","R","R","R","NYY","LAD","X",6,"ground_ball",1,0,2024,"-1.35","1.08",-1.0906429826464825,2.772434999115866,,,,0,4,"Bot",111.67,162.09,,,,,3.489047357851961,-142.46082829763597,-4.500732929114561,-19.13343413598174,32.591275830291245,-16.65386976030991,3.64,1.72,95,"72.9",8,"98.7",2369,"6.7",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.79",0.232,0.213,"0",1,0,0,2,28,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",214,"-0.031","-0.292","81.6","7.7",0.248,"0.292","88.0",0,0,0.564,0.564,25,34,26,35,2,1,6,1,8,1,"1.3","1.35","1.35","43.1",3.9538052150025145,6.304512579554935,27.23729389161257,29.40365963144318,20.0915324317268
"FF","2024-06-07","98.4","-1.06","5.61","Yamamoto, Yoshinobu",519317,808967,,"ball",,,,,14,"Ball","R","R","R","NYY","LAD","B",,,0,0,2024,"-0.67","1.51",0.03974584990631491,1.3842710748398204,,,,0,4,"Bot",,,,,,,4.550963216440401,-142.97862637034746,-9.521978413432123,-10.283640668702784,33.35888195057318,-9.420947093047179,3.7086556586007,1.80597452764031,,,,"98.7",2368,"6.6",745737,669257,518692,666158,571771,605141,606192,681624,518792,"53.93",,,,,,,,28,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",217,"0.004","0.038",,,,"-0.038",,0,0,0.56,0.56,25,34,26,35,2,1,6,1,8,1,"0.85","0.67","0.67","46.4",,,,,
"SL","2024-06-07","87.3","-1.22","5.55","Yamamoto, Yoshinobu",592450,808967,"field_out","hit_into_play",,,,,9,"Aaron Judge grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.","R","R","R","NYY","LAD","X",6,"ground_ball",3,2,2024,"0.84","0.11",0.4024961941086257,2.362067616536915,,,,2,3,"Bot",110.15,170.23,,,,,2.172795855590981,-127.18011996189625,-1.804918665675869,8.813965744799967,23.943740032718203,-30.878983340352253,4.03,1.82,8,"66.9",-17,"88",2678,"6.5",745737,669257,518692,666158,571771,605141,606192,681624,518792,"54.03",0.047,0.075,"0",1,0,0,2,23,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",67,"-0.014","-0.325","70.8","9.1",0.049,"0.325","88.0",0,0,0.514,0.514,25,32,26,32,2,1,6,1,8,1,"2.86","-0.84","-0.84","46.7",25.772582793002787,-20.95082649714027,37.122218998811775,48.21574936513555,43.416831274162746
